,Month,Year,Vehicle Category,Bidding Type,Quota,Successful Bids,Received Bids,Quota Premium,PQP,PQP 2024,Price in 2024
0,1,2014,Cat A,1,364.0,361.0,623.0,72369.0,76109,77555.071,73744.011
1,1,2014,Cat A,2,368.0,364.0,724.0,72290.0,76109,77555.071,73663.51
2,1,2014,Cat B,1,386.0,377.0,581.0,78700.0,82333,83897.32699999999,80195.29999999999
3,1,2014,Cat B,2,393.0,388.0,512.0,79000.0,82333,83897.32699999999,80500.99999999999
4,1,2014,Cat C,1,258.0,252.0,337.0,48889.0,58989,60109.791,49817.890999999996
5,1,2014,Cat C,2,264.0,249.0,356.0,50001.0,58989,60109.791,50951.01899999999
6,1,2014,Cat D,1,489.0,487.0,542.0,1989.0,1797,1831.1429999999998,2026.7909999999997
7,1,2014,Cat D,2,503.0,503.0,796.0,2704.0,1797,1831.1429999999998,2755.3759999999997
8,1,2014,Cat E,1,261.0,244.0,392.0,79000.0,0,0.0,80500.99999999999
9,1,2014,Cat E,2,261.0,259.0,373.0,78810.0,0,0.0,80307.39
10,2,2014,Cat A,1,362.0,356.0,719.0,71564.0,73237,74628.503,72923.716
11,2,2014,Cat A,2,362.0,358.0,700.0,77201.0,73237,74628.503,78667.81899999999
12,2,2014,Cat B,1,360.0,360.0,523.0,75300.0,78382,79871.25799999999,76730.7
13,2,2014,Cat B,2,355.0,353.0,519.0,78604.0,78382,79871.25799999999,80097.476
14,2,2014,Cat C,1,267.0,264.0,364.0,51002.0,51418,52394.941999999995,51971.03799999999
15,2,2014,Cat C,2,277.0,273.0,392.0,52890.0,51418,52394.941999999995,53894.909999999996
16,2,2014,Cat D,1,361.0,353.0,550.0,3051.0,1952,1989.0879999999997,3108.9689999999996
17,2,2014,Cat D,2,360.0,359.0,478.0,3501.0,1952,1989.0879999999997,3567.519
18,2,2014,Cat E,1,208.0,205.0,351.0,77003.0,0,0.0,78466.05699999999
19,2,2014,Cat E,2,193.0,191.0,321.0,79000.0,0,0.0,80500.99999999999
20,3,2014,Cat A,1,365.0,356.0,615.0,76999.0,73431,74826.189,78461.981
21,3,2014,Cat A,2,362.0,360.0,577.0,78602.0,73431,74826.189,80095.438
22,3,2014,Cat B,1,350.0,337.0,499.0,80710.0,76719,78176.661,82243.48999999999
23,3,2014,Cat B,2,353.0,352.0,524.0,82900.0,76719,78176.661,84475.09999999999
24,3,2014,Cat C,1,265.0,262.0,439.0,56302.0,50316,51272.00399999999,57371.738
25,3,2014,Cat C,2,266.0,256.0,356.0,53891.0,50316,51272.00399999999,54914.929
26,3,2014,Cat D,1,368.0,340.0,483.0,4001.0,2474,2521.006,4077.019
27,3,2014,Cat D,2,360.0,355.0,449.0,4289.0,2474,2521.006,4370.491
28,3,2014,Cat E,1,193.0,185.0,292.0,82000.0,0,0.0,83557.99999999999
29,3,2014,Cat E,2,193.0,192.0,293.0,84001.0,0,0.0,85597.01899999999
30,4,2014,Cat A,1,367.0,360.0,537.0,77400.0,74848,76270.112,78870.59999999999
31,4,2014,Cat A,2,361.0,357.0,513.0,71335.0,74838,76259.92199999999,72690.36499999999
32,4,2014,Cat B,1,363.0,363.0,523.0,84504.0,79203,80707.85699999999,86109.57599999999
33,4,2014,Cat B,2,351.0,349.0,486.0,75010.0,79203,80707.85699999999,76435.18999999999
34,4,2014,Cat C,1,265.0,261.0,303.0,49503.0,52163,53154.096999999994,50443.55699999999
35,4,2014,Cat C,2,272.0,266.0,392.0,32890.0,52163,53154.096999999994,33514.909999999996
36,4,2014,Cat D,1,388.0,388.0,520.0,4489.0,3256,3317.8639999999996,4574.290999999999
37,4,2014,Cat D,2,365.0,350.0,492.0,4502.0,3256,3317.8639999999996,4587.538
38,4,2014,Cat E,1,199.0,197.0,283.0,84100.0,0,0.0,85697.9
39,4,2014,Cat E,2,192.0,192.0,310.0,73810.0,0,0.0,75212.39
40,5,2014,Cat A,1,513.0,512.0,676.0,60002.0,75517,76951.82299999999,61142.03799999999
41,5,2014,Cat A,2,509.0,506.0,997.0,65689.0,75517,76951.82299999999,66937.091
42,5,2014,Cat B,1,483.0,472.0,778.0,70002.0,79505,81015.59499999999,71332.038
43,5,2014,Cat B,2,484.0,477.0,716.0,68103.0,79505,81015.59499999999,69396.957
44,5,2014,Cat C,1,389.0,389.0,715.0,36301.0,49413,50351.846999999994,36990.719
45,5,2014,Cat C,2,392.0,386.0,709.0,40889.0,49413,50351.846999999994,41665.890999999996
46,5,2014,Cat D,1,343.0,340.0,445.0,4001.0,3973,4048.4869999999996,4077.019
47,5,2014,Cat D,2,358.0,316.0,492.0,4003.0,3973,4048.4869999999996,4079.057
48,5,2014,Cat E,1,295.0,295.0,525.0,65501.0,0,0.0,66745.519
49,5,2014,Cat E,2,294.0,285.0,497.0,67290.0,0,0.0,68568.51
50,6,2014,Cat A,1,507.0,499.0,1040.0,63190.0,71672,73033.768,64390.60999999999
51,6,2014,Cat A,2,509.0,506.0,1040.0,61889.0,71672,73033.768,63064.890999999996
52,6,2014,Cat B,1,494.0,484.0,807.0,67304.0,76872,78332.568,68582.776
53,6,2014,Cat B,2,490.0,475.0,716.0,65700.0,76872,78332.568,66948.29999999999
54,6,2014,Cat C,1,385.0,378.0,617.0,43001.0,44963,45817.297,43818.01899999999
55,6,2014,Cat C,2,391.0,385.0,597.0,42001.0,44963,45817.297,42799.01899999999
56,6,2014,Cat D,1,346.0,346.0,449.0,4089.0,4215,4295.085,4166.691
57,6,2014,Cat D,2,385.0,381.0,503.0,3890.0,4215,4295.085,3963.91
58,6,2014,Cat E,1,293.0,292.0,465.0,67334.0,0,0.0,68613.34599999999
59,6,2014,Cat E,2,302.0,276.0,434.0,65301.0,0,0.0,66541.719
60,7,2014,Cat A,1,513.0,511.0,1075.0,61990.0,66586,67851.13399999999,63167.81
61,7,2014,Cat A,2,509.0,505.0,1190.0,62890.0,66586,67851.13399999999,64084.909999999996
62,7,2014,Cat B,1,493.0,491.0,812.0,64889.0,71771,73134.64899999999,66121.89099999999
63,7,2014,Cat B,2,498.0,497.0,850.0,65001.0,77771,79248.64899999999,66236.019
64,7,2014,Cat C,1,392.0,383.0,653.0,43390.0,40765,41539.534999999996,44214.409999999996
65,7,2014,Cat C,2,391.0,391.0,779.0,52010.0,40765,41539.534999999996,52998.189999999995
66,7,2014,Cat D,1,344.0,343.0,415.0,4001.0,4163,4242.097,4077.019
67,7,2014,Cat D,2,347.0,341.0,410.0,4252.0,4163,4242.097,4332.788
68,7,2014,Cat E,1,294.0,288.0,441.0,63001.0,0,0.0,64198.01899999999
69,7,2014,Cat E,2,319.0,317.0,483.0,65002.0,0,0.0,66237.038
70,8,2014,Cat A,1,574.0,574.0,1056.0,64600.0,62610,63799.59,65827.4
71,8,2014,Cat A,2,575.0,574.0,994.0,65710.0,62610,63799.59,66958.48999999999
72,8,2014,Cat B,1,507.0,501.0,1090.0,68689.0,66834,68103.84599999999,69994.091
73,8,2014,Cat B,2,506.0,502.0,1137.0,72990.0,66834,68103.84599999999,74376.81
74,8,2014,Cat C,1,267.0,267.0,519.0,54009.0,42932,43747.708,55035.170999999995
75,8,2014,Cat C,2,257.0,254.0,427.0,52390.0,42932,43747.708,53385.409999999996
76,8,2014,Cat D,1,316.0,315.0,360.0,4353.0,4040,4116.759999999999,4435.706999999999
77,8,2014,Cat D,2,322.0,317.0,361.0,4354.0,4040,4116.759999999999,4436.726
78,8,2014,Cat E,1,245.0,243.0,429.0,69001.0,0,0.0,70312.019
79,8,2014,Cat E,2,241.0,224.0,358.0,72810.0,0,0.0,74193.39
80,9,2014,Cat A,1,572.0,568.0,813.0,64861.0,63380,64584.219999999994,66093.359
81,9,2014,Cat A,2,573.0,573.0,792.0,62000.0,63380,64584.219999999994,63177.99999999999
82,9,2014,Cat B,1,511.0,511.0,909.0,73010.0,67429,68710.151,74397.18999999999
83,9,2014,Cat B,2,509.0,507.0,785.0,71990.0,67429,68710.151,73357.81
84,9,2014,Cat C,1,258.0,256.0,429.0,49901.0,47801,48709.219,50849.119
85,9,2014,Cat C,2,261.0,252.0,437.0,49889.0,47801,48709.219,50836.890999999996
86,9,2014,Cat D,1,316.0,316.0,382.0,4453.0,4157,4235.982999999999,4537.607
87,9,2014,Cat D,2,320.0,318.0,394.0,4504.0,4157,4235.982999999999,4589.576
88,9,2014,Cat E,1,241.0,235.0,385.0,74403.0,0,0.0,75816.65699999999
89,9,2014,Cat E,2,256.0,252.0,395.0,74801.0,0,0.0,76222.219
90,10,2014,Cat A,1,575.0,570.0,1097.0,63880.0,63672,64881.768,65093.719999999994
91,10,2014,Cat A,2,572.0,569.0,1092.0,63990.0,63672,64881.768,65205.80999999999
92,10,2014,Cat B,1,505.0,501.0,852.0,72180.0,69429,70748.151,73551.42
93,10,2014,Cat B,2,507.0,506.0,822.0,72002.0,69429,70748.151,73370.038
94,10,2014,Cat C,1,259.0,257.0,516.0,57389.0,50265,51220.034999999996,58479.390999999996
95,10,2014,Cat C,2,267.0,266.0,416.0,61000.0,50265,51220.034999999996,62158.99999999999
96,10,2014,Cat D,1,316.0,316.0,502.0,4800.0,4320,4402.08,4891.2
97,10,2014,Cat D,2,317.0,310.0,431.0,4412.0,4320,4402.08,4495.8279999999995
98,10,2014,Cat E,1,245.0,236.0,390.0,72003.0,0,0.0,73371.05699999999
99,10,2014,Cat E,2,242.0,242.0,335.0,72201.0,0,0.0,73572.81899999999
100,11,2014,Cat A,1,703.0,692.0,1196.0,64900.0,64171,65390.248999999996,66133.09999999999
101,11,2014,Cat A,2,701.0,694.0,1144.0,67889.0,64171,65390.248999999996,69178.89099999999
102,11,2014,Cat B,1,574.0,559.0,932.0,70890.0,71811,73175.409,72236.90999999999
103,11,2014,Cat B,2,570.0,560.0,900.0,72890.0,71811,73175.409,74274.90999999999
104,11,2014,Cat C,1,143.0,143.0,257.0,63701.0,54097,55124.84299999999,64911.318999999996
105,11,2014,Cat C,2,142.0,134.0,260.0,65001.0,54097,55124.84299999999,66236.019
106,11,2014,Cat D,1,316.0,315.0,380.0,4290.0,4480,4565.12,4371.509999999999
107,11,2014,Cat D,2,324.0,322.0,389.0,4189.0,4480,4565.12,4268.590999999999
108,11,2014,Cat E,1,272.0,271.0,403.0,71300.0,0,0.0,72654.7
109,11,2014,Cat E,2,263.0,263.0,382.0,73900.0,0,0.0,75304.09999999999
110,12,2014,Cat A,1,709.0,703.0,996.0,67089.0,64584,65811.09599999999,68363.69099999999
111,12,2014,Cat A,2,705.0,699.0,868.0,65889.0,64584,65811.09599999999,67140.89099999999
112,12,2014,Cat B,1,584.0,582.0,873.0,74389.0,72161,73532.059,75802.39099999999
113,12,2014,Cat B,2,579.0,572.0,755.0,74000.0,72161,73532.059,75406.0
114,12,2014,Cat C,1,141.0,126.0,196.0,60001.0,57814,58912.46599999999,61141.01899999999
115,12,2014,Cat C,2,149.0,149.0,268.0,52100.0,57814,58912.46599999999,53089.899999999994
116,12,2014,Cat D,1,318.0,314.0,392.0,4210.0,4442,4526.397999999999,4289.99
117,12,2014,Cat D,2,319.0,270.0,367.0,4312.0,4442,4526.397999999999,4393.928
118,12,2014,Cat E,1,265.0,257.0,370.0,76904.0,0,0.0,78365.17599999999
119,12,2014,Cat E,2,264.0,264.0,446.0,73990.0,0,0.0,75395.81
120,1,2015,Cat A,1,704.0,698.0,940.0,66010.0,65607,65935.03499999999,66340.04999999999
121,1,2015,Cat A,2,705.0,703.0,1068.0,65001.0,65607,65935.03499999999,65326.00499999999
122,1,2015,Cat B,1,571.0,570.0,833.0,75289.0,72726,73089.62999999999,75665.44499999999
123,1,2015,Cat B,2,576.0,576.0,915.0,76889.0,72726,73089.62999999999,77273.44499999999
124,1,2015,Cat C,1,156.0,155.0,296.0,55011.0,59866,60165.329999999994,55286.05499999999
125,1,2015,Cat C,2,140.0,139.0,247.0,55012.0,59866,60165.329999999994,55287.06
126,1,2015,Cat D,1,321.0,319.0,374.0,4403.0,4369,4390.844999999999,4425.014999999999
127,1,2015,Cat D,2,366.0,360.0,509.0,4889.0,4369,4390.844999999999,4913.445
128,1,2015,Cat E,1,272.0,265.0,386.0,75200.0,0,0.0,75575.99999999999
129,1,2015,Cat E,2,264.0,246.0,431.0,76790.0,0,0.0,77173.95
130,2,2015,Cat A,1,992.0,991.0,1295.0,62002.0,66130,66460.65,62312.009999999995
131,2,2015,Cat A,2,988.0,988.0,1294.0,57199.0,66130,66460.65,57484.994999999995
132,2,2015,Cat B,1,724.0,723.0,959.0,70890.0,74058,74428.29,71244.45
133,2,2015,Cat B,2,722.0,721.0,1037.0,66751.0,74058,74428.29,67084.75499999999
134,2,2015,Cat C,1,185.0,183.0,311.0,52101.0,58471,58763.354999999996,52361.505
135,2,2015,Cat C,2,185.0,185.0,333.0,53202.0,58471,58763.354999999996,53468.009999999995
136,2,2015,Cat D,1,287.0,283.0,384.0,5504.0,4383,4404.915,5531.5199999999995
137,2,2015,Cat D,2,291.0,290.0,396.0,5800.0,4383,4404.915,5828.999999999999
138,2,2015,Cat E,1,181.0,181.0,288.0,71921.0,0,0.0,72280.605
139,2,2015,Cat E,2,193.0,193.0,373.0,67901.0,0,0.0,68240.50499999999
140,3,2015,Cat A,1,987.0,986.0,2120.0,61410.0,63835,64154.174999999996,61717.049999999996
141,3,2015,Cat A,2,987.0,987.0,2251.0,64700.0,63835,64154.174999999996,65023.49999999999
142,3,2015,Cat B,1,723.0,723.0,1239.0,68668.0,73035,73400.17499999999,69011.34
143,3,2015,Cat B,2,723.0,717.0,1354.0,71889.0,73035,73400.17499999999,72248.44499999999
144,3,2015,Cat C,1,186.0,183.0,315.0,56501.0,54572,54844.85999999999,56783.505
145,3,2015,Cat C,2,184.0,175.0,345.0,59999.0,54572,54844.85999999999,60298.994999999995
146,3,2015,Cat D,1,289.0,288.0,343.0,5501.0,4853,4877.264999999999,5528.504999999999
147,3,2015,Cat D,2,286.0,286.0,385.0,5610.0,4853,4877.264999999999,5638.049999999999
148,3,2015,Cat E,1,175.0,162.0,322.0,70500.0,0,0.0,70852.49999999999
149,3,2015,Cat E,2,174.0,172.0,290.0,72100.0,0,0.0,72460.49999999999
150,4,2015,Cat A,1,988.0,970.0,2340.0,67749.0,62721,63034.604999999996,68087.745
151,4,2015,Cat A,2,987.0,979.0,2055.0,67601.0,62721,63034.604999999996,67939.00499999999
152,4,2015,Cat B,1,722.0,716.0,1661.0,76612.0,71730,72088.65,76995.06
153,4,2015,Cat B,2,728.0,708.0,1525.0,78001.0,71730,72088.65,78391.00499999999
154,4,2015,Cat C,1,188.0,183.0,290.0,64001.0,55305,55581.524999999994,64321.00499999999
155,4,2015,Cat C,2,194.0,192.0,284.0,53001.0,55305,55581.524999999994,53266.005
156,4,2015,Cat D,1,286.0,278.0,442.0,6312.0,5285,5311.424999999999,6343.5599999999995
157,4,2015,Cat D,2,285.0,277.0,376.0,6801.0,5285,5311.424999999999,6835.004999999999
158,4,2015,Cat E,1,187.0,165.0,311.0,78000.0,0,0.0,78389.99999999999
159,4,2015,Cat E,2,176.0,163.0,331.0,79500.0,0,0.0,79897.49999999999
160,5,2015,Cat A,1,1444.0,1438.0,2891.0,68589.0,63444,63761.219999999994,68931.94499999999
161,5,2015,Cat A,2,1434.0,1431.0,2351.0,66590.0,63444,63761.219999999994,66922.95
162,5,2015,Cat B,1,934.0,934.0,1631.0,77600.0,72136,72496.68,77987.99999999999
163,5,2015,Cat B,2,948.0,948.0,1401.0,75002.0,72136,72496.68,75377.01
164,5,2015,Cat C,1,373.0,370.0,545.0,50098.0,56468,56750.34,50348.49
165,5,2015,Cat C,2,370.0,365.0,546.0,52001.0,56468,56750.34,52261.005
166,5,2015,Cat D,1,334.0,321.0,462.0,6512.0,5922,5951.61,6544.5599999999995
167,5,2015,Cat D,2,334.0,298.0,433.0,6501.0,5922,5951.61,6533.504999999999
168,5,2015,Cat E,1,292.0,290.0,445.0,78004.0,0,0.0,78394.01999999999
169,5,2015,Cat E,2,283.0,281.0,364.0,78001.0,0,0.0,78391.00499999999
170,6,2015,Cat A,1,1432.0,1393.0,1943.0,66000.0,66107,66437.53499999999,66330.0
171,6,2015,Cat A,2,1429.0,1421.0,1766.0,61000.0,66107,66437.53499999999,61304.99999999999
172,6,2015,Cat B,1,929.0,923.0,1384.0,75000.0,74629,75002.14499999999,75374.99999999999
173,6,2015,Cat B,2,928.0,926.0,1144.0,71509.0,74629,75002.14499999999,71866.545
174,6,2015,Cat C,1,371.0,369.0,508.0,50900.0,55934,56213.66999999999,51154.49999999999
175,6,2015,Cat C,2,373.0,370.0,481.0,50502.0,55934,56213.66999999999,50754.509999999995
176,6,2015,Cat D,1,339.0,336.0,430.0,6509.0,6207,6238.034999999999,6541.544999999999
177,6,2015,Cat D,2,363.0,359.0,448.0,6401.0,6207,6238.034999999999,6433.004999999999
178,6,2015,Cat E,1,272.0,267.0,392.0,75801.0,0,0.0,76180.00499999999
179,6,2015,Cat E,2,272.0,269.0,373.0,74501.0,0,0.0,74873.50499999999
180,7,2015,Cat A,1,1466.0,1464.0,1891.0,58700.0,66255,66586.275,58993.49999999999
181,7,2015,Cat A,2,1435.0,1365.0,1966.0,55889.0,66255,66586.275,56168.44499999999
182,7,2015,Cat B,1,934.0,933.0,1225.0,65501.0,75621,75999.105,65828.50499999999
183,7,2015,Cat B,2,930.0,929.0,1218.0,58109.0,75621,75999.105,58399.54499999999
184,7,2015,Cat C,1,370.0,370.0,476.0,50001.0,53418,53685.09,50251.005
185,7,2015,Cat C,2,371.0,371.0,455.0,50002.0,53418,53685.09,50252.009999999995
186,7,2015,Cat D,1,330.0,328.0,425.0,6508.0,6506,6538.53,6540.539999999999
187,7,2015,Cat D,2,331.0,320.0,486.0,6312.0,6506,6538.53,6343.5599999999995
188,7,2015,Cat E,1,274.0,272.0,411.0,69001.0,0,0.0,69346.00499999999
189,7,2015,Cat E,2,272.0,270.0,441.0,60101.0,0,0.0,60401.50499999999
190,8,2015,Cat A,1,1688.0,1687.0,2446.0,56209.0,62795,63108.97499999999,56490.04499999999
191,8,2015,Cat A,2,1756.0,1756.0,2597.0,57498.0,62795,63108.97499999999,57785.48999999999
192,8,2015,Cat B,1,1057.0,1054.0,1634.0,60789.0,70454,70806.26999999999,61092.94499999999
193,8,2015,Cat B,2,1058.0,1056.0,1551.0,62140.0,70454,70806.26999999999,62450.69999999999
194,8,2015,Cat C,1,183.0,183.0,263.0,49302.0,50584,50836.91999999999,49548.509999999995
195,8,2015,Cat C,2,182.0,182.0,282.0,46501.0,50584,50836.91999999999,46733.505
196,8,2015,Cat D,1,356.0,356.0,418.0,6201.0,6458,6490.289999999999,6232.004999999999
197,8,2015,Cat D,2,366.0,319.0,527.0,6112.0,6458,6490.289999999999,6142.5599999999995
198,8,2015,Cat E,1,363.0,361.0,607.0,57885.0,0,0.0,58174.424999999996
199,8,2015,Cat E,2,363.0,356.0,609.0,61001.0,0,0.0,61306.00499999999
200,9,2015,Cat A,1,1688.0,1688.0,2553.0,57089.0,59216,59512.079999999994,57374.44499999999
201,9,2015,Cat A,2,1687.0,1684.0,2276.0,55399.0,59216,59512.079999999994,55675.994999999995
202,9,2015,Cat B,1,1059.0,1058.0,1628.0,62101.0,65508,65835.54,62411.50499999999
203,9,2015,Cat B,2,1058.0,1041.0,1371.0,60001.0,65508,65835.54,60301.00499999999
204,9,2015,Cat C,1,182.0,182.0,371.0,46801.0,49535,49782.674999999996,47035.005
205,9,2015,Cat C,2,182.0,172.0,356.0,45289.0,49535,49782.674999999996,45515.44499999999
206,9,2015,Cat D,1,355.0,310.0,473.0,6512.0,6341,6372.704999999999,6544.5599999999995
207,9,2015,Cat D,2,402.0,402.0,509.0,6158.0,6341,6372.704999999999,6188.789999999999
208,9,2015,Cat E,1,363.0,358.0,580.0,61010.0,0,0.0,61315.049999999996
209,9,2015,Cat E,2,368.0,368.0,542.0,61300.0,0,0.0,61606.49999999999
210,10,2015,Cat A,1,1687.0,1679.0,2210.0,56001.0,56789,57072.94499999999,56281.005
211,10,2015,Cat A,2,1690.0,1684.0,2229.0,57301.0,56789,57072.94499999999,57587.505
212,10,2015,Cat B,1,1057.0,1044.0,1373.0,58190.0,61441,61748.204999999994,58480.95
213,10,2015,Cat B,2,1073.0,1069.0,1367.0,59889.0,61441,61748.204999999994,60188.44499999999
214,10,2015,Cat C,1,182.0,181.0,331.0,44890.0,47983,48222.91499999999,45114.45
215,10,2015,Cat C,2,192.0,186.0,340.0,42303.0,47983,48222.91499999999,42514.51499999999
216,10,2015,Cat D,1,400.0,398.0,438.0,6201.0,6301,6332.504999999999,6232.004999999999
217,10,2015,Cat D,2,355.0,353.0,430.0,6302.0,6301,6332.504999999999,6333.509999999999
218,10,2015,Cat E,1,366.0,360.0,582.0,58801.0,0,0.0,59095.00499999999
219,10,2015,Cat E,2,361.0,356.0,584.0,60000.0,0,0.0,60299.99999999999
220,11,2015,Cat A,1,1664.0,1623.0,2009.0,56001.0,56583,56865.91499999999,56281.005
221,11,2015,Cat A,2,1662.0,1650.0,2140.0,59200.0,56583,56865.91499999999,59495.99999999999
222,11,2015,Cat B,1,1037.0,1031.0,1267.0,57501.0,60519,60821.594999999994,57788.505
223,11,2015,Cat B,2,1029.0,1026.0,1388.0,61103.0,60519,60821.594999999994,61408.51499999999
224,11,2015,Cat C,1,241.0,240.0,372.0,43809.0,45848,46077.24,44028.045
225,11,2015,Cat C,2,247.0,244.0,389.0,45890.0,45848,46077.24,46119.45
226,11,2015,Cat D,1,329.0,301.0,402.0,5912.0,6248,6279.24,5941.5599999999995
227,11,2015,Cat D,2,329.0,324.0,436.0,6502.0,6248,6279.24,6534.509999999999
228,11,2015,Cat E,1,367.0,363.0,505.0,60689.0,0,0.0,60992.44499999999
229,11,2015,Cat E,2,365.0,365.0,519.0,62019.0,0,0.0,62329.094999999994
230,12,2015,Cat A,1,1698.0,1696.0,2132.0,56989.0,56832,57116.159999999996,57273.94499999999
231,12,2015,Cat A,2,1669.0,1667.0,1978.0,54301.0,56832,57116.159999999996,54572.505
232,12,2015,Cat B,1,1031.0,1028.0,1324.0,60001.0,59798,60096.98999999999,60301.00499999999
233,12,2015,Cat B,2,1027.0,1025.0,1200.0,55001.0,59798,60096.98999999999,55276.005
234,12,2015,Cat C,1,241.0,236.0,345.0,48101.0,44831,45055.155,48341.505
235,12,2015,Cat C,2,244.0,243.0,311.0,46001.0,44831,45055.155,46231.005
236,12,2015,Cat D,1,355.0,354.0,414.0,6501.0,6265,6296.324999999999,6533.504999999999
237,12,2015,Cat D,2,332.0,332.0,394.0,6600.0,6265,6296.324999999999,6632.999999999999
238,12,2015,Cat E,1,364.0,362.0,495.0,60003.0,0,0.0,60303.01499999999
239,12,2015,Cat E,2,360.0,360.0,512.0,57501.0,0,0.0,57788.505
240,1,2016,Cat A,1,1659.0,1649.0,2013.0,45002.0,56633,57142.69699999999,45407.018
241,1,2016,Cat A,2,1659.0,1638.0,3437.0,51301.0,56633,57142.69699999999,51762.708999999995
242,1,2016,Cat B,1,1027.0,1019.0,1262.0,54920.0,58615,59142.534999999996,55414.27999999999
243,1,2016,Cat B,2,1026.0,1026.0,1334.0,50089.0,58615,59142.534999999996,50539.80099999999
244,1,2016,Cat C,1,246.0,245.0,353.0,42036.0,45166,45572.494,42414.32399999999
245,1,2016,Cat C,2,242.0,239.0,387.0,46502.0,45166,45572.494,46920.518
246,1,2016,Cat D,1,328.0,317.0,409.0,6889.0,6337,6394.032999999999,6951.000999999999
